[2026-08-06 08:58:58] [INFO] =================================================================
[2026-08-06 08:58:58] [INFO] DWP Temp Cleanup - Session: 2026-08-06_08-58-58
[2026-08-06 08:58:58] [INFO] Mode       : DRY RUN (no changes will be made)
[2026-08-06 08:58:58] [INFO] Cutoff     : files older than 0 day(s) (before 2026-08-06 08:58:58)
[2026-08-06 08:58:58] [INFO] Targets    : C:\Users\labuser\AppData\Local\Temp, C:\Windows\Temp
[2026-08-06 08:58:58] [INFO] =================================================================
[2026-08-06 08:58:58] [INFO] --- Scanning: C:\Users\labuser\AppData\Local\Temp ---
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\39957e820e6e492d89e326f4d762d264.ps1  [26.7 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\3bf80637007e42a38038fc4dc3f82351.ps1  [16.3 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\3ce2f6b68eab4d2188b0455d8f0dd363.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\40e6fe74c0d142db86daf0052ecb5deb.ps1  [15.5 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\431f36d601b14e07bb383f1879a288d4.txt  [0.7 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\4577f6a18ed74577a51fac90312ffc72.ps1  [25.2 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\47338b46373d449787e32302f73b54fb.ps1  [14.7 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\4832d2660581450b98d7fc93a2f53162.exe  [7435.1 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\4b5d021c87a644a18ebafa5fa6514762.ps1  [21.7 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\4b95f87be8e746ecbbbb533cbbc1eaa1.ps1  [17.1 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\4c2187cbd1c549d69f52e0dea4f5cd94.ps1  [16.2 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\4e06dae8d982404b844eb6d6fb72f4aa.manifest  [0.5 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\4ebebf4419ac44c5a62e90c8607a9f01.ps1  [23.4 KB, modified 2023-05-10 10:53:30]
