[2026-08-06 08:53:57] [INFO] =================================================================
[2026-08-06 08:53:57] [INFO] DWP Temp Cleanup - Session: 2026-08-06_08-53-57
[2026-08-06 08:53:57] [INFO] Mode       : DRY RUN (no changes will be made)
[2026-08-06 08:53:57] [INFO] Cutoff     : files older than 0 day(s) (before 2026-08-06 08:53:57)
[2026-08-06 08:53:57] [INFO] Targets    : C:\Users\labuser\AppData\Local\Temp, C:\Windows\Temp
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\67dc09e999bd47f5a4c40c596b8c759e.ps1  [14.5 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\684c40759d374d189a5e1da70a4cd087.manifest  [3 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\6a3929b4fd3d4322923b6a3c93c4d08d.ps1  [20.4 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\72501bddf91d4b0b9282900fc23500f7.exe  [143.1 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\7250cbc1473742f8af379826910d8216.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\73a46418ae3f47a8831912e5ba833b45.txt  [1.1 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\73e21fe0d6014e93a9a58b8210bc9bf8.ps1  [18.6 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\74447187685443f594a3188e26552127.exe  [7435.1 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\7519bd65c04045ffbec2cf5886af447d.ps1  [16 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\816bb132073142ff90b3b7b42a308bf5.ps1  [25.2 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\8471aee9e15348158c8faf33ac07453a.ps1  [15.7 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\86e10238244e4e3fb64cab4a6ba8013c.ps1  [25.8 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\884d98f6d2ab48c0af532c21b605419c.ses  [0.1 KB, modified 2026-08-05 09:48:29]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\8acd5e1453e642368b2e2ee8bcfd2374.manifest  [0.5 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\8f943e1530c54488bf9a520ba03aeba3.ps1  [16.9 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\8fb4ac135bca46f5903a95c90320e840.ses  [0.1 KB, modified 2026-08-06 08:39:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\918caf4fcdeb40fca3e51263e1ed285d.exe  [143.1 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\95bd7b6b8b9244e99f89eed7fe74870e.ps1  [16.7 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\96c21236e1204991827b9a20a67c4ffc.exe  [143.1 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\a11abcad6e1244a99bd30c39886eee89.dat  [0 KB, modified 2026-08-05 08:34:50]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\a227e5c16e7842f7961bd36621b89b37.exe  [37.6 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\a433af57eb074421bc93657eec16c1ca.ses  [0.1 KB, modified 2026-08-06 08:26:56]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\a5addaebf1f24921a71106f6d819813d.ps1  [15.7 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\a91eaa86bfdd462e8411dce9d4d3e8a0.ps1  [18.5 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\aa92e75bd9bf429494e87853298ea818.ps1  [14.3 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\ab2ee6618c774ea88b5ea08f36dfd16f.ps1  [15.5 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\adc5cf6d71234b3f859e44948a482159.ps1  [23.9 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\aefefe7887064635807705dc9d9f41d5.xml  [0.9 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\b19a5b1a9f4e4182af5c651e65d9a7d1.log  [274.9 KB, modified 2026-08-05 08:38:44]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\b21195a0e5534487b967f76f04f3346d.ps1  [15.2 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\b28049de830d491b842de54cf23cff40.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\b35191b612504fd19a7ccff30b9dcc32.txt  [0.7 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\b3ed741ce652463682b667d4777e2f3e.exe  [142.6 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\b411a207192a47abbd4e525c32801f68.ps1  [15.5 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\b78b7e63785f4fc69e6f351830ac3f83.psm1  [13.8 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\b90cffff73814605a527256d50fdc556.ps1  [14.7 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\bbbde2d8d5084ab9840bfa2d19fc3a2e.ps1  [17 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\bff29b0b48be472d8264c3e3e78cbff2.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\c21f526adcca46e0b9a82937f09a055d.zip  [4342 KB, modified 2026-08-03 07:52:45]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\c6a93036f80a498596f32c30725dde06.ps1  [17.1 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\c6f8a7a1bc7647d0aac7bc0501596d67.dll  [1140.5 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\c8e0a7d578f947089a51ca0c3eef0680.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\cfe4233558574c1fa0943937000133de.ps1  [21.4 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\d03df5a361ed4d0dbe0960b2b911e9d3.exe  [143.1 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\d1c9c8353062401da8990dd01bcad4fc.cmd  [2.3 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\d75fa77f87f34f85b1167a126ad67be8.py  [0.2 KB, modified 2026-08-05 08:34:50]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\d8d2a7d7ebaa46d99228d52ba8b67c7f.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\d9c0928406774d59802ba1e457eae802.ps1  [22.6 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\dada85f2b1494c7083920077f95e3c54.ps1  [18.4 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\dddc797513a247bc97bac9b66f3ad46f.txt  [0.1 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\ddf12854acae4ebbadc5fd1182eb81ce.ses  [0.1 KB, modified 2026-08-03 07:57:22]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\e05ae8ec311c4b7ba0ed591a002d04ab.ps1  [28.8 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\e53f8410ba5241f5ab812dcf26d78e92.manifest  [0.5 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\e69d1f89b2fa4caebfdfe6ee7d321693.exe  [143.1 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\ef115ed282194f53b7dfd551f1bb03b8.ps1  [20.4 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\f19f280de4094af1bdb6fd982a784fdf.log  [1087.8 KB, modified 2026-08-03 07:56:38]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\f1ece7abb1f646f5a06421c42aa1a109.ps1  [14.5 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\f618a70e6f3f4ab6b9c772e06f7ba940.psm1  [16.5 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\f7208d7e3f464bf6bbe7f78a560757db.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\f73552857b64453b909ad0b5e7ff830e.ps1  [21.7 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\f935846791924fe8af20d1b2f6566d87.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\fcd7de9af4234d30b099783a18157264.json  [0.5 KB, modified 2026-08-05 10:37:54]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\ff428f07a0c74fa99cba19e725846e19.ps1  [18.8 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:53:57] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-49-23\manifest.csv  [29.3 KB, modified 2026-08-06 08:51:46]
[2026-08-06 08:53:57] [INFO] --- Scanning: C:\Windows\Temp ---
[2026-08-06 08:53:58] [INFO] Files matching criteria: 
[2026-08-06 08:53:58] [INFO] Summary - Found:115 Moved:0 DryRun:112 Locked:3 Errors:0
[2026-08-06 08:53:58] [INFO] === Cleanup complete ===
