[2026-08-05 12:02:21] [INFO] =================================================================
[2026-08-05 12:02:21] [INFO] DWP Temp Cleanup - Session: 2026-08-05_12-02-21
[2026-08-05 12:02:21] [INFO] Mode       : DRY RUN (no changes will be made)
[2026-08-05 12:02:21] [INFO] Cutoff     : files older than 0 day(s) (before 2026-08-05 12:02:21)
[2026-08-05 12:02:21] [INFO] Targets    : C:\Users\labuser\AppData\Local\Temp, C:\Windows\Temp
[2026-08-05 12:02:21] [INFO] =================================================================
[2026-08-05 12:02:21] [INFO] --- Scanning: C:\Users\labuser\AppData\Local\Temp ---
[2026-08-05 12:02:21] [INFO] Files matching criteria: 103
[2026-08-05 12:02:21] [WARN] Locked, skipped: C:\Users\labuser\AppData\Local\Temp\2\91305b2a-d110-4e24-8c50-0a943c4c976f.tmp
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\0403a4dc859542e39b3f7ea765d3f351.txt  [1.1 KB, modified 2023-05-10 10:53:30]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\058f4f7cdfc041a589fed7e10785a71d.ps1  [18.5 KB, modified 2023-05-10 10:53:30]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\0865ed0e8d0e404ab198948392425f29.ps1  [28.8 KB, modified 2023-05-10 10:53:30]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\09c0038dcb9a4e558536f62917701807.ps1  [16 KB, modified 2023-05-10 10:53:30]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\0a43034f602b4335a3093a1c14ff2be2.manifest  [0.5 KB, modified 2023-05-10 10:53:32]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\0ad9120c63194efd90a420a3d2ad7f58.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\11f50ac617ae4e58adef1a31fe45bf66.exe  [232225.2 KB, modified 2026-08-05 10:37:47]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\14ce1a940df34ee28cf649670bb1abf6.exe  [226902 KB, modified 2026-08-03 07:55:17]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\17df804eef1c47a5808d22ac8403e4f9.ps1  [23.4 KB, modified 2023-05-10 10:53:30]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\199bbb3e06c2475889143cae1247a720.zip  [112317.5 KB, modified 2026-08-03 07:53:25]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\1a98786bb58e4b92af33aa41ab9cf20e.exe  [143.1 KB, modified 2023-05-10 10:53:32]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\1b2614364c8e412bb34a344acf519963.ses  [0.1 KB, modified 2026-08-03 07:57:22]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\1b7d24ccd6ef4f64beb977c440fd530f.dll  [1140.5 KB, modified 2023-05-10 10:53:32]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\1bf6c88b04be45069a017b84912a84d5.ps1  [19.7 KB, modified 2023-05-10 10:53:30]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\1c269a49ce144f23bd45bc75500116de.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\1e36a47c9fdd4b5d84409e23ee0100a3.dat  [0 KB, modified 2026-08-05 08:34:50]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\1eb55372342b42219b8d0e1ed867a1a8.txt  [1.9 KB, modified 2023-05-10 10:53:32]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\1ed3e7bf03a642fb93331b681fb69c81.exe  [142.6 KB, modified 2023-05-10 10:53:32]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\259f3b24aa2a450e8e9104e2469d7f6f.ps1  [18.4 KB, modified 2023-05-10 10:53:30]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\2938435d15cb457c87e837c4b26d3481.manifest  [0.5 KB, modified 2023-05-10 10:53:32]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\2cd27cd2e1fe4571abbd1541176ddc21.ps1  [26.7 KB, modified 2023-05-10 10:53:30]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\2cee9090b2fa4edcb2ee247fe13ed97a.log  [0.1 KB, modified 2026-08-05 09:48:51]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\2e05ce48402742048c88d99d53ff2580.ps1  [14.4 KB, modified 2023-05-10 10:53:30]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\2eebe1d73a80485998aacb4d8a919fbf.zip  [4342 KB, modified 2026-08-03 07:52:45]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\2f33a19797474587a2cb61799e81db79.json  [0.5 KB, modified 2026-08-05 10:37:54]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\301c2c0ea45941f782d70b6ff9eac86c.ps1  [21.4 KB, modified 2023-05-10 10:53:30]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\30a8d289ec3e4519949e61fee8a49642.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\3307c740470a43d1867b3450dccc3f1a.log  [0.1 KB, modified 2026-08-05 08:27:44]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\35645685ac2141b7bf31a7bf06b00058.ps1  [16.7 KB, modified 2023-05-10 10:53:30]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\38db465671a743b9b7a7a4452574eea5.ps1  [15.7 KB, modified 2023-05-10 10:53:30]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\3b04a17927734723bf8382b0709a8c18.ps1  [14.3 KB, modified 2023-05-10 10:53:30]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\3fa598ed6af64f1f87d6c81c69fb5eb1.ps1  [14.6 KB, modified 2023-05-10 10:53:30]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\4217199f0e75461aacd0c6f21844512c.ps1  [14.8 KB, modified 2023-05-10 10:53:30]
[2026-08-05 12:02:21] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-05_11-58-33\43d4d2cc526247009cdb667fe80f90bd.ps1  [29.4 KB, modified 2023-05-10 10:53:30]
